image_id,artist_id,image_title,subject,style,museum,label,image_url
1a5e0012-8a73-4d0a-85a4-8a4fb5fb19f2,fc8d02df-4db6-4876-bd85-b6f02aa80b4f,Gloucester Harbor,,Post-Impressionism,The Barnes Foundation,"24"" Long Edge | 30"" Long Edge | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" Long Edge | 36"" x 29""(91 cm x 74 cm) | 40"" Long Edge | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/e/e8/Maurice_Brazil_Prendergast_-_Gloucester_Harbor_-_BF930_-_Barnes_Foundation.jpg
abea604c-6a75-479b-81ac-f851815460be,7db22866-5360-49e5-a5e7-970b7fa7cb00,Snow Effect in Montfoucault,Winter,Impressionism,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/3/34/Pissarro_-_Farm_at_Montfoucault_Snow_Effect%2C_1874%E2%80%931876.jpg
bed639a3-71ca-4c58-a9aa-115611c12217,1ff09a3e-6046-4520-b9ab-e7f16eb23c18,The Hermits,,Expressionism,,"20"" x 20""(51 cm x 51 cm) | 24"" x 24""(61 cm x 61 cm) | 30"" x 30""(76 cm x 76 cm) | 36"" x 36""(91 cm x 91 cm) | 40"" x 40""(102 cm x 102 cm) | 48"" x 48""(122 cm x 122 cm) | 60"" x 60""(152 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/b/b2/Egon_Schiele_-_The_Hermits_-_Google_Art_Project.jpg
9b0e2c30-d68a-41dd-b9bd-ae10c3938a76,2a745e34-358b-4faf-b019-7f72c3bba9fe,The Wedding of Psyche,,Neo-Classicism,,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/e/e5/Burne-Jones-Le_cort%C3%A8ge_nuptial_de_Psych%C3%A9.jpg
648a9ba1-f943-479c-8e24-f3aafdd761d5,07fb9ab7-f01d-4966-854d-c19ec0905551,"The Molo, Seen from the Basin of San Marco",Churches/Temples/Mosques,Rococo,Musée du Louvre,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/8/8c/Giovanni_Antonio_Canal%2C_il_Canaletto_-_The_Molo%2C_Seen_from_the_Bacino_di_San_Marco_-_WGA03903.jpg
791a9f32-005e-4aba-8442-c29eb4ccd20f,9f38830e-6e10-496b-812b-2e6ff4268eda,Mademoiselle Isabelle Lemonnier,,Impressionism,The Metropolitan Museum of Art,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/8/88/Mademoiselle_Isabelle_Lemonnier_%281857%E2%80%931926%29_MET_DT241927.jpg
de57eed3-a6ff-487a-8409-945bf26ceccb,88f72e6a-cb2f-405e-a5ab-180e24ce7522,Spring Flowers,Flowers,Impressionism,Cleveland Museum Of Art,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" Long Edge | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/1/11/Spring_Flowers%2C_by_Claude_Monet%2C_Cleveland_Museum_of_Art%2C_1953.155.jpg
086a67d3-8704-44a4-b21d-d77da2b718cc,754053c9-6bef-40ce-83c7-90b82eb6c957,Portrait of John Allen,Portraits,Realism,,"16"" x 24""(41 cm x 61 cm) | 20"" x 30""(51 cm x 76 cm) | 24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/2/2a/Landseer%2C_Sir_Edwin_-_John_Allen_-_Google_Art_Project.jpg
e70adfa1-051c-4fde-bea3-03798213c890,43da4969-e284-4118-8dbd-40d6e0cf5feb,View of Naples at Sunset,,Realism,,"24"" x 16""(61 cm x 41 cm) | 30"" x 20""(76 cm x 51 cm) | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/a/ae/Oswald_Achenbach_-_Ansicht_von_Neapel_bei_Sonnenuntergang.jpg
3d50bc8c-aa9f-4b6e-af12-7f299486e1fe,ecbf9733-194f-4cc1-bdc3-c37d997d98a7,Christ Taking Leave of His Mother,Christianity,Renaissance,,"20"" Long Edge | 24"" Long Edge | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/7/77/Lucas_Cranach_d._%C3%84._080.jpg
37f0c726-a4fa-4a6f-b2ea-c4f155b3d824,127f4653-bff2-46f3-8340-72f79bac2d07,A Woman Playing a Theorbo to Two Men,,Baroque,National Gallery,"24"" Long Edge | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/8/83/Gerard_ter_Borch_%28II%29_-_A_Young_Woman_Playing_a_Theorbo_to_Two_Men_-_WGA22156.jpg
32a55814-3054-4c5b-bd07-72527897dd6f,9f38830e-6e10-496b-812b-2e6ff4268eda,The Spanish Singer,Musics,Impressionism,The Metropolitan Museum of Art,"24"" Long Edge | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/7/72/The_Spanish_Singer_by_%C3%89douard_Manet_at_Metropolitan_Museum_of_Art.jpg
c7715bc3-87aa-411d-9f0e-f91db4e9bcc7,83ae15bd-3de8-40c3-a8eb-1483269090ef,Portrait of Hendrick de Hartog,Portraits,,Rijksmuseum,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" Long Edge | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/4/49/Portret_van_Hendrick_de_Hartog_Rijksmuseum_SK-A-4929.jpeg
7ba4c207-8a2a-493c-ac4d-efafc3572004,60f3eb21-176a-459c-bfa0-599f71dab4be,Jealousy,,Expressionism,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/c/cb/Edvard_Munch_-_Jealousy_%281895%29.jpg
29b654ee-5407-44a4-ad10-713ab2cad866,de0cfa01-3b3b-46ec-86c1-887acde18e37,Portrait of John Tyler,Portraits,,,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" Long Edge | 36"" x 48""(91 cm x 122 cm) | 40"" Long Edge | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/8/8b/John_Tyler_by_George_P._A._Healy.JPG
c96c52f4-aea3-4cd2-8f65-af9bcf8ebbca,39d637d8-256b-4afc-ad30-01b2b268b701,An Interesting Story,,Classicism,,"30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/f/fd/James_Tissot_-_An_Interesting_Story.jpg
53e4ce79-fdc1-4880-b8fc-e228acf164a0,37682d0a-f447-4912-ae1a-e989da2337ff,Nihonbashi Bridge in Edo,Bridges,Japanese Art,,"24"" x 16""(61 cm x 41 cm) | 30"" x 20""(76 cm x 51 cm) | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/1/18/%E5%86%A8%E5%B6%BD%E4%B8%89%E5%8D%81%E5%85%AD%E6%99%AF_%E6%B1%9F%E6%88%B8%E6%97%A5%E6%9C%AC%E6%A9%8B-Nihonbashi_in_Edo_%28Edo_Nihonbashi%29%2C_from_the_series_Thirty-six_Views_of_Mount_Fuji_%28Fugaku_sanj%C5%ABrokkei%29_MET_DP141092.jpg
3e296b20-1c87-4073-bbf8-aa6ab9fcadb2,1a56a769-c8d3-459c-9138-b814eda383af,Maternal Admiration,,Classicism,,"20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/1/1e/William-Adolphe_Bouguereau_%281825-1905%29_-_Maternal_Admiration_%281869%29.jpg
7b4e4802-18ed-47d0-9fb3-65a1432895fb,dcc7bcbc-ac20-44f7-bc10-b69abcc7a6de,The Love Letter,,Classicism,,"24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/3/31/Jan_Portielje_-_The_love_letter.jpg
bfa50bc7-d72c-4c2e-bf74-eb77c90f31e6,13042cc7-c70c-4a04-bf42-c6b4d1696eb6,Daniel and Cyrus Before the Idol Bel,,Baroque,The J. Paul Getty Museum,"24"" Long Edge | 30"" Long Edge | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/1/16/Rembrandt_Harmensz._van_Rijn_%28Dutch_-_Daniel_and_Cyrus_before_the_Idol_Bel_-_Google_Art_Project.jpg
9be61630-ed45-459c-8dc3-eb9f142b0ad3,6a4a5180-a996-4886-9911-f7f6239d929f,Buffalo Hunt,Horses,American Art,,"36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/2/2d/Charles_M._Russell_%E2%80%93_The_Buffalo_Hunt_-_No._39_%281919%29.jpg
bcbd09f0-c58d-4df8-ab44-7edabfdb0c8c,07f911ed-c0e3-49d6-80a1-0739f48df30b,Apples,Still-Life,Post-Impressionism,,"20"" x 16""(51 cm x 41 cm) | 24"" Long Edge | 24"" x 20""(61 cm x 51 cm) | 30"" Long Edge | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm)",https://upload.wikimedia.org/wikipedia/commons/a/a7/Vincent_van_Gogh_-_Apples_-_Google_Art_Project.jpg
79bee6ac-0521-4cc2-b8ed-883ae288e9b3,25b23d69-5c75-43c4-8930-9cbc5940ef18,"Mist in Kanab Canyon, Utah",Landscape Art,American Landscape,,"29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/8/87/Thomas_Moran_-_Mist_in_Kanab_Canyon%2C_Utah.jpg
1a0e2ee6-077a-409c-90dd-c49012dc9e3d,a9c9e6f5-75e1-4b83-b117-e4c150decb06,The Crucifixion with Two Donors,Christianity,Renaissance,Musée du Louvre,"24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/a/a6/El_Greco_-_Cristo_en_la_cruz_adorado_por_dos_donantes_%28Mus%C3%A9e_du_Louvre%29.jpg
81b0c734-b235-4359-bbbf-52eef0cdeb10,187cadfe-611f-4db3-8fd3-d96e1f4a465b,Orpheus,,Symbolism,Musée d'Orsay,"24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/9/93/Gustave_Moreau_-_Orpheus_-_Google_Art_Project.jpg
6b468ea5-56e8-4628-a071-2719d3c0cdd7,07f911ed-c0e3-49d6-80a1-0739f48df30b,The White Cottage Among the Olive Trees,,Post-Impressionism,,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/a/a6/Van_Gogh_-_Wei%C3%9Fes_Bauernhaus_zwischen_Olivenb%C3%A4umen.jpeg
378f711d-d756-4101-8038-1b7c54824e41,07bf29b3-9787-49d6-9526-cc176f815987,Man from the Island of Mykonos,,Orientalism,Rijksmuseum,"24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/6/60/Man_van_het_eiland_Mykonos_Rijksmuseum_SK-A-2037.jpeg
aff94ce4-d2fe-4c85-8154-aca70ff16039,5b388fe8-bcc8-49d6-82ce-b639a85ecbda,Judith Beheading Holofernes,,Baroque,,"24"" Long Edge | 30"" Long Edge | 36"" Long Edge | 36"" x 29""(91 cm x 74 cm) | 40"" Long Edge | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/7/78/Judith_Beheading_Holofernes_-_Caravaggio.jpg
6ad898f9-091a-4dd6-b9ed-c4c5148c9472,e37433e4-0ee6-4c59-a9d3-57be49ab5db7,Portrait of Philippe de Vendome,Portraits,Rococo,,"29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/a/ac/Workshop_of_Jean_Raoux_-_Philippe_de_Bourbon%2C_Duke_of_Vend%C3%B4me.png
ed85ceae-a158-4496-8854-5868697d0ebb,a2e5773e-aa4d-451e-9108-eb8089829a9d,Broken Eggs,,Neo-Classicism,The Metropolitan Museum of Art,"36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/e/eb/Broken_Eggs_MET_DT510.jpg
99cc4ff5-ebac-4241-b1e3-9494b0f63e88,9f38830e-6e10-496b-812b-2e6ff4268eda,House in Rueil,,Impressionism,,"30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/5/58/Alte_Nationalgalerie%2C_%C3%89douard_Manet%2C_Haus_in_Rueil.JPG
a6610b23-e9c1-4f34-9abb-e5622283f95e,8ed33c00-a747-4552-8d53-76580b6da764,Sailing Boats at Argenteuil,,Impressionism,Musée d'Orsay,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/e/e8/Gustave_Caillebotte_-_Sailing_Boats_at_Argenteuil_-_Google_Art_Project.jpg
c159f9da-17e4-4f0e-a2db-460ebae8bc03,b941a610-5599-4949-ba56-a06cf5a486b2,Musical Instruments,Musics,Fauvism,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/7/73/Claesz.%2C_Pieter_-_Still_Life_with_Musical_Instruments_-_1623.jpg
30316845-75a9-499e-bd4e-835884da941e,fe6dca6d-6dc3-4898-aa70-7bd7cfcffe5b,The Farm Garden,Gardens,Art Nouveau,,"30"" x 30""(76 cm x 76 cm) | 36"" x 36""(91 cm x 91 cm) | 40"" x 40""(102 cm x 102 cm) | 48"" x 48""(122 cm x 122 cm) | 60"" x 60""(152 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/f/f2/Gustav_Klimt%2C_1907%2C_Farm_Garden_with_Sunflowers%2C_%C3%96sterreichische_Galerie_Belvedere.jpg
0d805f7a-e75b-4db1-a465-c08c39a53341,e15be2d5-5c6f-428c-97ef-4ddb4f9d1908,Cafe´ Concert at Les Ambassadeurs,Musics,Impressionism,,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/b/b6/Degas_-_Caf%C3%A9_Concert_-_at_Les_Ambassadeurs_1876-77.jpg
fcfc8824-d90f-4519-b947-f7ba89f2e06a,ca6962ea-df33-4fc2-9ec0-f67293a661fb,Flowers in a Glass Vase,Flowers,Rococo,,"20"" x 30""(51 cm x 76 cm) | 24"" x 36""(61 cm x 91 cm) | 30"" x 46""(76 cm x 117 cm) | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/2/2b/Ambrosius_Bosschaert_the_Elder_-_Bouquet_of_Flowers_in_a_Glass_Vase_-_Google_Art_Project.jpg
f25df1d9-98dd-4973-b8d1-48b8d6bd4a72,07f911ed-c0e3-49d6-80a1-0739f48df30b,Cypresses with Two Women,,Post-Impressionism,,"26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm)",https://upload.wikimedia.org/wikipedia/commons/4/4b/Van_Gogh_-_Zypressen_und_zwei_Frauen.jpeg
74d128ea-79b1-45af-9606-eb4ffc0eba8e,6b88640d-212b-427c-8a3f-eaeb8e07c574,Sunny Slopes,Rivers/Lakes,Impressionism,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/7/70/Sunny_Slopes_-1940.9.1_1.jpg
0cdd68fd-524e-4474-be2f-27eafe9c5771,533408ac-8533-4392-ba1d-6c2da2496950,Susannah or Mary Bontecou,,American Art,The Metropolitan Museum of Art,"16"" x 20""(41 cm x 51 cm) | 20"" x 24""(51 cm x 61 cm) | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/9/9e/Susannah_or_Mary_Bontecou_MET_DT226608.jpg
37e0a086-3809-4597-a14b-27319baf9802,cdacd2a6-0820-42cc-8879-9fcc086ff6a6,Psyche Receiving the First Kiss of Love,Nude,Neo-Classicism,Musée du Louvre,"30"" Long Edge | 30"" x 46""(76 cm x 117 cm) | 36"" Long Edge | 36"" x 54""(91 cm x 137 cm) | 40"" x 60""(102 cm x 152 cm) | 48"" x 72""(122 cm x 183 cm)",https://upload.wikimedia.org/wikipedia/commons/4/4d/The_art_of_the_Louvre%2C_containing_a_brief_history_of_the_palace_and_of_its_collection_of_paintings%2C_as_well_as_descriptions_and_criticism_of_many_of_the_principal_pictures_and_their_artists_%281905%29_%2814579810997%29.jpg
80365eaa-c1df-435e-99cd-e352609b46c6,49249a90-4e82-4925-ad85-8979a53d5fd8,The Duke of Osuna,,Romanticism,,"24"" Long Edge | 24"" x 30""(61 cm x 76 cm) | 26"" x 32""(66 cm x 81 cm) | 29"" x 36""(74 cm x 91 cm) | 30"" Long Edge | 30"" x 40""(76 cm x 102 cm) | 36"" x 48""(91 cm x 122 cm) | 48"" x 60""(122 cm x 152 cm) | 54"" x 68""(137 cm x 173 cm)",https://upload.wikimedia.org/wikipedia/commons/c/c0/The_Family_of_the_Duke_of_Osuna%2C_Francisco_de_Goya.jpg
97a3c3f8-4e30-4e3a-986e-c269008a60de,3baefe63-13bc-4ebb-95f0-bffcc56fd73f,"Juan-Les-Pins, the Bay and the Shore",,Impressionism,,"24"" x 16""(61 cm x 41 cm) | 30"" x 20""(76 cm x 51 cm) | 36"" x 24""(91 cm x 61 cm) | 46"" x 30""(117 cm x 76 cm) | 54"" x 36""(137 cm x 91 cm) | 60"" x 40""(152 cm x 102 cm) | 72"" x 48""(183 cm x 122 cm)",https://upload.wikimedia.org/wikipedia/commons/5/57/Eug%C3%A8ne_Boudin_-_Juan-les-Pins%2C_la_baie_et_de_la_Rive.jpg
9f2d67b6-9dca-417e-a536-d191d248c460,2cfb7306-b100-4d7c-a219-9bb7be1706a6,La Jeune Anglaise,,Expressionism,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/d/de/Soutine-2014-17.jpg
7fc826ff-9a8e-4134-9897-a1dd335cf5a8,1025c637-719e-4c5c-874e-b836910883e8,Warm Afternoon (Shepherdess),,American Art,National Gallery of Art,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/7/72/Winslow_Homer_-_Warm_Afternoon.jpg
2762d9a3-720d-4f73-8310-3af3c9bc5687,8ed33c00-a747-4552-8d53-76580b6da764,Mademoiselle Boissiere Knitting,,Impressionism,,"20"" x 16""(51 cm x 41 cm) | 24"" x 20""(61 cm x 51 cm) | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/3/37/Gustave_Caillebotte_-_Mademoiselle_Boissi%C3%A8re_Knitting_-_Google_Art_Project.jpg
c7b8ac34-c14a-4256-bd9e-7d068c4d3d2b,f26b52b7-c462-4d0a-a52f-835fb2ef9cca,"Novemberzon, 1888",,Symbolism,,"20"" Long Edge | 24"" Long Edge | 30"" Long Edge | 30"" x 24""(76 cm x 61 cm) | 32"" x 26""(81 cm x 66 cm) | 36"" x 29""(91 cm x 74 cm) | 40"" x 30""(102 cm x 76 cm) | 48"" x 36""(122 cm x 91 cm) | 60"" x 48""(152 cm x 122 cm) | 68"" x 54""(173 cm x 137 cm)",https://upload.wikimedia.org/wikipedia/commons/8/8e/Jan_Toorop%2C_Novemberzon%2C_1888.jpg
